intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
580000,6.43E-05,0.01552795,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022820805.1 Acidimicrobiia bacterium, ASM2282080v1",673935234b63407450ec97c733905bf8,0.180124224,50000,14233,6500780000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.631522381,0.921618223,0.776570302,0.921618223,FALSE,,252042,902120
380000,4.21E-05,0.016666667,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022821685.1 Acidimicrobiia bacterium, ASM2282168v1",2eeb95f69f0acc99b96749fb138d5325,0.126666667,50000,14234,6500730000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.618933195,0.906295107,0.762614151,0.906295107,FALSE,,252047,902120
260000,2.88E-05,0.011441648,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022821805.1 Anaerolineae bacterium, ASM2282180v1",c2bd9fd415058a3d59b8d2b5e1d4106d,0.059496568,50000,14235,6500680000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.607848947,0.874263751,0.741056349,0.874263751,FALSE,,252052,902120
240000,2.66E-05,0.01552795,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022821865.1 Pseudomonadales bacterium, ASM2282186v1",f4df3abe20af03211fbc1528e2563f3e,0.074534161,50000,14236,6500630000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.605536505,0.883695486,0.744615996,0.883695486,FALSE,,252057,902120
680000,7.54E-05,0.010351967,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022822245.1 Gammaproteobacteria bacterium, ASM2282224v1",5dc6a4a35ca9334e6b204b560728364f,0.140786749,50000,14237,6500580000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.636324016,0.910867744,0.77359588,0.910867744,FALSE,,252062,902120
410000,4.54E-05,0.011441648,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022822425.1 Gemmatimonadetes bacterium, ASM2282242v1",0d70b69fcff0bc9b25c2d52b6f33cab6,0.09382151,50000,14238,6500530000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621176785,0.893433062,0.757304924,0.893433062,FALSE,,252067,902120
470000,5.21E-05,0.011600928,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022822445.1 Gemmatimonadetes bacterium, ASM2282244v1",5449e93677901413ab1ee0b93366d606,0.109048724,50000,14239,6500480000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.625229834,0.899854741,0.762542287,0.899854741,FALSE,,252072,902120
80000,8.87E-06,0.009708738,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022822685.1 Trichodesmium sp. jk18x7bins.61, ASM2282268v1",71ec95f445e42028392e233d274851ee,0.015533981,50000,14240,6500430000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.574672308,0.820107168,0.697389738,0.820107168,FALSE,,252077,902120
300000,3.33E-05,0.013850416,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022823765.1 Alphaproteobacteria bacterium, ASM2282376v1",f0476bfb57641311ce6314e77fb32967,0.083102493,50000,14241,6500380000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.612005172,0.888286476,0.750145824,0.888286476,FALSE,,252082,902120
660000,7.32E-05,0.00990099,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022824105.1 Alphaproteobacteria bacterium, ASM2282410v1",3c332eaa994ab41d04ac6ece10f4b2d5,0.130693069,50000,14242,6500330000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.635420079,0.907646607,0.771533343,0.907646607,FALSE,,252087,902120
200000,2.22E-05,0.010964912,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022824145.1 Rhodobacter sp., ASM2282414v1",41a1c81b9cb0c9062f413fdf5807edba,0.043859649,50000,14243,6500280000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.600302006,0.861660999,0.730981502,0.861660999,FALSE,,252092,902120
430000,4.77E-05,0.007564297,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022824585.1 Bryobacterales bacterium, ASM2282458v1",a78c321f3973e3099455f6881c5ca1ee,0.06505295,50000,14244,6500230000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.622587214,0.877988656,0.750287935,0.877988656,FALSE,,252097,902120
320000,3.55E-05,0.01618123,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022825265.1 Dehalococcoidia bacterium, ASM2282526v1",2bb5bbd7066dda5535ba01ae803edd7a,0.103559871,50000,14245,6500180000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.613888918,0.897644465,0.755766691,0.897644465,FALSE,,252102,902120
440000,4.88E-05,0.011820331,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022826565.1 Gemmatimonadetes bacterium, ASM2282656v1",f2e5abf1954b3f7aa1d1cf04691f5171,0.104018913,50000,14246,6500130000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.623269158,0.897833538,0.760551348,0.897833538,FALSE,,252107,902120
90000,9.98E-06,0.009242144,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022827055.1 Candidatus Poribacteria bacterium, ASM2282705v1",33339492f7f91e846ce2c7bf3d41308f,0.01663586,50000,14247,6500080000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.577904538,0.822787848,0.700346193,0.822787848,FALSE,,252112,902120
320000,3.55E-05,0.012224939,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022839045.1 Sporomusaceae bacterium, ASM2283904v1",33af45443141ea40e5e894fb77982195,0.078239609,50000,14248,6500030000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.613888918,0.885739539,0.749814229,0.885739539,FALSE,,252117,902120
420000,4.66E-05,0.012437811,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022839105.1 bacterium, ASM2283910v1",3d7a9ac0e1ce1cad485a2392860acdb3,0.104477612,50000,14249,6499980000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621889996,0.898021679,0.759955837,0.898021679,FALSE,,252122,902120
270000,2.99E-05,0.012224939,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022842745.1 Pirellulales bacterium, ASM2284274v1",f1da97089405423bb59261f1dc4d67eb,0.06601467,50000,14250,6499930000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.60894233,0.878602435,0.743772382,0.878602435,FALSE,,252127,902120
940000,0.000104199,0.009633911,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022842985.1 Acidobacteria bacterium, ASM2284298v1",e18ad078ad74d8208ca2f8d3db621f8e,0.181117534,50000,14251,6499880000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.646211161,0.921859606,0.784035383,0.921859606,FALSE,,252132,902120
170000,1.88E-05,0.009380863,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022843305.1 Pyrinomonadaceae bacterium, ASM2284330v1",7d9fa2356ebd14bb33f7e71f092b4cc2,0.031894934,50000,14252,6499830000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.595674201,0.848689156,0.722181678,0.848689156,FALSE,,252137,902120
400000,4.43E-05,0.015772871,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022843405.1 Methylocystis sp., ASM2284340v1",99bc7839125df191e783c8b1bbd0e57a,0.126182965,50000,14253,6499780000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.62044681,0.906130004,0.763288407,0.906130004,FALSE,,252142,902120
100000,1.11E-05,0.006711409,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022843625.1 Bryobacter sp., ASM2284362v1",d54281c84206f476c6fc05a0bbba090b,0.013422819,50000,14254,6499730000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.580811267,0.814422384,0.697616825,0.814422384,FALSE,,252147,902120
400000,4.43E-05,0.011627907,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022844345.1 Hyphomonadaceae bacterium, ASM2284434v1",217f07db74172a149ab58ef8da3a7a71,0.093023256,50000,14255,6499680000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.62044681,0.89306961,0.75675821,0.89306961,FALSE,,252152,902120
990000,0.000109741,0.012195122,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022844525.1 Ramlibacter sp., ASM2284452v1",37ea0323e39c3f6f26a7c0fd42e43f8f,0.241463415,50000,14256,6499630000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.647807889,0.934570285,0.791189087,0.934570285,FALSE,,252157,902120
610000,6.76E-05,0.009746589,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022869805.1 Halobacteriaceae archaeon LT55 strain=LT55, ASM2286980v1",e886b2237b9729bbd4f8aaf0453f0a4a,0.118908382,50000,14257,6499580000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.633040786,0.903571447,0.768306116,0.903571447,FALSE,,252162,902120
330000,3.66E-05,0.011494253,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023128695.1 Phycisphaerae bacterium, ASM2312869v1",86f50920eafc137b05c4298defe1c31a,0.075862069,50000,14258,6499530000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61478912,0.884438913,0.749614016,0.884438913,FALSE,,252167,902120
50000,5.54E-06,0.018867925,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023133185.1 Candidatus Marinimicrobia bacterium, ASM2313318v1",d4c90285baf15cffa9d805206497ab72,0.018867925,50000,14259,6499480000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.561953358,0.827735583,0.694844471,0.827735583,TRUE,,252172,902120
160000,1.77E-05,0.011061947,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023133475.1 Phycisphaerae bacterium, ASM2313347v1",eb3dbdf2eb68f4d56632135c8eb82a8b,0.03539823,50000,14260,6499430000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.593957037,0.852911329,0.723434183,0.852911329,FALSE,,252177,902120
180000,2.00E-05,0.007680492,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023145395.1 Lentisphaeria bacterium, ASM2314539v1",c4017295777a49c737da60bdc76bb011,0.02764977,50000,14261,6499380000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.597297733,0.84293645,0.720117092,0.84293645,FALSE,,252182,902120
60000,6.65E-06,0.012722646,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023145835.1 Methylococcales bacterium, ASM2314583v1",5a38e5cdeca1c04cc0f43dd70f44a3d4,0.015267176,50000,14262,6499330000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.566853466,0.819430867,0.693142166,0.819430867,TRUE,,252187,902120
670000,7.43E-05,0.009541985,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023150065.1 Zoogloea sp., ASM2315006v1",a5773e1fe5689a50372da7c136272c7d,0.127862595,50000,14263,6499280000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.63587526,0.906700754,0.771288007,0.906700754,FALSE,,252192,902120
250000,2.77E-05,0.023584906,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023161965.1 Coriobacteriia bacterium M08DHB strain=M08DHB, ASM2316196v1",3c629edd945efe9ea62c8af02792b58e,0.117924528,50000,14264,6499230000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.606714755,0.903214027,0.754964391,0.903214027,FALSE,,252197,902120
180000,2.00E-05,0.011737089,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023169885.1 Desulfobulbaceae bacterium PPLL strain=PPLL, ASM2316988v1",d10408162ff3cc989eadeafaa93616fa,0.042253521,50000,14265,6499180000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.597297733,0.860131594,0.728714663,0.860131594,FALSE,,252202,902120
90000,9.98E-06,0.010080645,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023227905.1 Methylobacter sp., ASM2322790v1",ce27846f2a29fc01f1c6f3b123d6d62d,0.018145161,50000,14266,6499130000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.577904538,0.826197448,0.702050993,0.826197448,FALSE,,252207,902120
70000,7.76E-06,0.009416196,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023229575.1 Prolixibacteraceae bacterium, ASM2322957v1",242acda8128e3042a59b0b8440a58388,0.013182674,50000,14267,6499080000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.571029768,0.813722562,0.692376165,0.813722562,FALSE,,252212,902120
290000,3.21E-05,0.01396648,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023230455.1 Rhodocyclaceae bacterium, ASM2323045v1",e07c75c6eac6fe359e2f21f046a25e62,0.081005587,50000,14268,6499030000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.611017973,0.887206107,0.74911204,0.887206107,FALSE,,252217,902120
430000,4.77E-05,0.010964912,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023230755.1 Azoarcus sp., ASM2323075v1",f1978b9afa75b29d8e4e6790f0c5048c,0.094298246,50000,14269,6498980000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.622587214,0.893648722,0.758117968,0.893648722,FALSE,,252222,902120
1090000,0.000120826,0.011792453,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023230855.1 Solirubrobacteraceae bacterium, ASM2323085v1",4b7d2eaf4288e3198bba971da4d38efc,0.257075472,50000,14270,6498930000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.650783142,0.937362661,0.794072901,0.937362661,FALSE,,252227,902120
70000,7.76E-06,0.016891892,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023230925.1 Limnochordia bacterium, ASM2323092v1",02448c654a3aadb36b2f2bfd42db2821,0.023648649,50000,14271,6498880000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.571029768,0.83668543,0.703857599,0.83668543,FALSE,,252232,902120
230000,2.55E-05,0.021367521,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023249645.1 Elusimicrobia bacterium, ASM2324964v1",4b28b07c2f34665e7d9a86add8d19173,0.098290598,50000,14272,6498830000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.604310538,0.89541503,0.749862784,0.89541503,FALSE,,252237,902120
80000,8.87E-06,0.021186441,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023250795.1 Bacteriovoracaceae bacterium, ASM2325079v1",78f1c0f05af3318b7909e786decf95b6,0.033898305,50000,14273,6498780000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.574672308,0.851154649,0.712913478,0.851154649,FALSE,,252242,902120
100000,1.11E-05,0.008802817,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023251435.1 Bacteroidetes bacterium, ASM2325143v1",385169cf8d1d7bafabaf8752663b0a28,0.017605634,50000,14274,6498730000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.580811267,0.825010742,0.702911004,0.825010742,FALSE,,252247,902120
80000,8.87E-06,0.010288066,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023251755.1 Bacteroidetes bacterium, ASM2325175v1",614891390424e327b0be52404e813d11,0.016460905,50000,14275,6498680000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.574672308,0.822373722,0.698523015,0.822373722,FALSE,,252252,902120
330000,3.66E-05,0.038167939,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023251945.1 Actinomycetia bacterium, ASM2325194v1",aa658a808e2e4932128f583ef387e43c,0.251908397,50000,14276,6498630000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61478912,0.936456794,0.775622957,0.936456794,FALSE,,252257,902120
260000,2.88E-05,0.014084507,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023253905.1 Burkholderiaceae bacterium, ASM2325390v1",41dfc3868282aae4b5010849265267f3,0.073239437,50000,14277,6498580000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.607848947,0.88295839,0.745403669,0.88295839,FALSE,,252262,902120
160000,1.77E-05,0.01552795,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023255435.1 Marivivens sp., ASM2325543v1",66f95239227903d0590e7e44f5c334a2,0.049689441,50000,14278,6498530000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.593957037,0.866796878,0.730376958,0.866796878,FALSE,,252267,902120
90000,9.98E-06,0.01396648,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023255485.1 Flectobacillus sp., ASM2325548v1",c0783894ad42bf18518912296555e85f,0.025139665,50000,14279,6498480000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.577904538,0.839124965,0.708514751,0.839124965,FALSE,,252272,902120
160000,1.77E-05,0.010638298,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023258825.1 Planctomycetaceae bacterium, ASM2325882v1",97a274ac488cd2dfb5b6b8d7c62752a2,0.034042553,50000,14280,6498430000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.593957037,0.851326773,0.722641905,0.851326773,FALSE,,252277,902120
500000,5.54E-05,0.011441648,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023258955.1 Sterolibacterium sp., ASM2325895v1",8e629e5a57b1fda4b8dc7fd3e17327e4,0.114416476,50000,14281,6498380000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.627074757,0.901916064,0.764495411,0.901916064,FALSE,,252282,902120
490000,5.43E-05,0.010570825,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023259375.1 Alphaproteobacteria bacterium, ASM2325937v1",aba07082f2560e5e5f5e11ae33454230,0.10359408,50000,14282,6498330000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.62647178,0.897658583,0.762065181,0.897658583,FALSE,,252287,902120
160000,1.77E-05,0.02,5.54E-06,5.54E-06,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023262005.1 Sphingorhabdus sp., ASM2326200v1",33426a373ddd2300c19a096b9be3654b,0.064,50000,14283,6498280000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.593957037,0.877306662,0.735631849,0.877306662,FALSE,,252292,902120
